Pergunta,Resposta
"O que são Promises em JavaScript e como elas resolvem o ""callback hell""?","Promises são objetos que representam o resultado eventual (bem-sucedido ou com falha) de uma operação assíncrona.  Elas resolvem o ""callback hell"" permitindo encadear operações assíncronas de forma mais legível e organizada usando `.then()` e `.catch()`."
Como você lida com erros em Promises?,Usando o método `.catch()` no final da cadeia de Promises. Ele captura qualquer erro que ocorra em qualquer Promise na cadeia.
O que são async/await em JavaScript e como eles se relacionam com Promises?,`async/await` são açúcar sintático sobre Promises que tornam o código assíncrono mais fácil de ler e escrever. A palavra-chave `async` declara uma função assíncrona e `await` pausa a execução da função até que uma Promise seja resolvida.
O que é o operador `...` (spread operator) em JavaScript e como ele pode ser usado?,"O operador spread expande um iterável (como um array ou string) em elementos individuais. Ele pode ser usado para copiar arrays, combinar arrays, passar argumentos para funções e criar cópias superficiais de objetos."
O que é destructuring em JavaScript e como ele pode ser usado?,Destructuring é uma forma de extrair valores de objetos ou arrays e atribuí-los a variáveis de forma concisa.
"Qual a diferença entre `let`, `const` e `var` para declaração de variáveis?",*`var`:* Tem escopo de função ou global. Sofre hoisting. *`let`:* Tem escopo de bloco. Não sofre hoisting (temporal dead zone). *`const`:* Tem escopo de bloco. Não sofre hoisting. Deve ser inicializada na declaração e não pode ser reatribuída.
O que são arrow functions em JavaScript e qual a principal diferença em relação às funções tradicionais?,Arrow functions são uma sintaxe mais curta para escrever funções. A principal diferença é que arrow functions não têm seu próprio `this`. Eles herdam o `this` do escopo circundante.
Explique o conceito de Currying em JavaScript.,"Currying é uma técnica onde uma função que recebe múltiplos argumentos é transformada em uma sequência de funções que recebem um único argumento cada, retornando a próxima função na sequência até que todos os argumentos tenham sido fornecidos."
O que são Generators em JavaScript e como eles funcionam?,Generators são funções que podem ser pausadas e retomadas durante a execução. Elas usam a palavra-chave `yield` para pausar e retornar um valor.
O que são Iterators em JavaScript e como eles funcionam?,Iterators são objetos que definem uma sequência e um método para acessar cada item na sequência um por vez. Eles possuem um método `next()` que retorna um objeto com as propriedades `value` (o próximo valor na sequência) e `done` (um booleano indicando se a sequência terminou).
O que é o padrão Module em JavaScript e como ele pode ser implementado?,O padrão Module é uma forma de encapsular código para evitar conflitos de nomes e promover a reutilização. Pode ser implementado usando IIFE (Immediately Invoked Function Expression) ou com a sintaxe `import` e `export`.
Explique o que é o Shadow DOM.,"Shadow DOM permite encapsular uma árvore DOM dentro de um componente web, isolando-o do resto do documento. Isso evita conflitos de estilo e script."
O que são Web Components?,"Web Components são um conjunto de tecnologias que permitem criar elementos HTML personalizados e reutilizáveis. Eles incluem Custom Elements, Shadow DOM e HTML Templates."
O que são Custom Elements em Web Components?,Custom Elements permitem definir seus próprios elementos HTML personalizados com comportamentos específicos. Eles são criados estendendo a classe `HTMLElement`.
Como você define atributos personalizados em Web Components?,Definindo uma propriedade `observedAttributes` estática na classe do Custom Element e implementando o método `attributeChangedCallback`.
O que é um Proxy em JavaScript e como ele pode ser usado?,"Um Proxy é um objeto que permite interceptar e customizar operações fundamentais em um objeto alvo (como leitura, escrita, deleção de propriedades). Ele pode ser usado para validação, logging, virtualização e muito mais."
O que é Reflection em JavaScript e como ela se relaciona com Proxies?,"Reflection é uma API que fornece métodos para realizar operações fundamentais em objetos, como `Reflect.get`, `Reflect.set`, `Reflect.apply`, etc. Proxies usam Reflection para delegar as operações interceptadas ao objeto alvo."
O que são WeakMap e WeakSet em JavaScript e qual a diferença para Map e Set?,"WeakMap e WeakSet são versões de Map e Set que armazenam referências ""fracas"" aos seus elementos/chaves. Isso significa que, se não houver outras referências aos objetos armazenados em um WeakMap ou WeakSet, eles podem ser coletados pelo garbage collector, mesmo que ainda estejam presentes no WeakMap/WeakSet."
Como você pode clonar um array em JavaScript?,"Usando o operador spread: `[...array]`, o método `slice()`: `array.slice()` ou `Array.from(array)`."
Como você pode remover duplicatas de um array em JavaScript?,Usando `[...new Set(array)]` ou usando `filter` com `indexOf`.
O que é o método `reduce()` em arrays JavaScript?,O método `reduce()` aplica uma função (reducer) a um acumulador e a cada elemento de um array (da esquerda para a direita) para reduzi-lo a um único valor.
O que são Expressões Regulares (Regular Expressions) em JavaScript?,"Expressões regulares são padrões usados para combinar combinações de caracteres em strings. Elas são usadas para pesquisa, substituição e validação de texto."
Quais são alguns dos métodos de string comuns que usam expressões regulares?,"`match()`, `replace()`, `search()`, `split()`."
O que é o método `localStorage` em JavaScript?,`localStorage` é uma API do navegador que permite armazenar dados no navegador do usuário de forma persistente (mesmo após o navegador ser fechado e reaberto).
O que é o método `sessionStorage` em JavaScript?,"`sessionStorage` é similar a `localStorage`, mas os dados são armazenados apenas durante a sessão do navegador (são apagados quando o navegador é fechado)."
"O que é o conceito de ""Event Delegation"" em JavaScript?",Event Delegation é uma técnica onde um manipulador de eventos é anexado a um elemento pai em vez de a cada elemento filho individual. Isso é útil quando os elementos filhos são adicionados dinamicamente.
Como você pode cancelar um `setTimeout()` ou `setInterval()`?,Usando `clearTimeout()` para cancelar um `setTimeout()` e `clearInterval()` para cancelar um `setInterval()`.
Como você seleciona um elemento HTML no DOM usando JavaScript?,"Usando métodos como `document.getElementById()`, `document.querySelector()`, `document.querySelectorAll()`."
Como você altera o texto de um elemento HTML usando JavaScript?,Usando a propriedade `textContent` ou `innerText`.
Como você altera o atributo de um elemento HTML usando JavaScript?,"Usando o método `setAttribute()` ou acessando diretamente a propriedade do elemento (por exemplo, `element.src = ""image.jpg""`)."
Como você adiciona um evento a um elemento HTML usando JavaScript?,Usando o método `addEventListener()`.
O que é o objeto `event` que é passado para um manipulador de eventos?,"O objeto `event` contém informações sobre o evento que foi disparado, como o tipo de evento, o elemento alvo e as coordenadas do mouse."
O que é um callback function em JavaScript?,Uma callback function é uma função que é passada como um argumento para outra função e é executada após a conclusão de alguma operação.
O que é a técnica de Debouncing em JavaScript?,Debouncing garante que uma função seja executada apenas após um certo período de inatividade. Útil para evitar chamadas excessivas em eventos como `keyup`.
O que é Throttling em JavaScript?,"Throttling garante que uma função seja executada no máximo uma vez dentro de um determinado período. Diferente de Debouncing, Throttling garante a execução em intervalos regulares."
O que é a função `eval()` em JavaScript e por que ela geralmente é evitada?,`eval()` avalia uma string como código JavaScript. Ela é geralmente evitada porque pode ser insegura (pode executar código malicioso) e pode ser mais lenta do que outras abordagens.
O que são strict mode em JavaScript e como habilitá-lo?,"Strict mode é uma forma de executar JavaScript com um conjunto mais restritivo de regras, tornando o código mais seguro e detectando erros potenciais. É habilitado adicionando a string `""use strict"";` no início de um script ou função."
Explique o conceito de prototypes em JavaScript.,"Em JavaScript, os objetos herdam propriedades de um ""protótipo"". Todo objeto tem um protótipo, que é outro objeto. Quando você tenta acessar uma propriedade em um objeto que não existe diretamente nesse objeto, o JavaScript procura no protótipo do objeto, e assim por diante, até chegar ao protótipo `null`."
Como você cria herança em JavaScript usando prototypes?,Definindo o protótipo de um objeto para uma instância de outro objeto ou usando `Object.create()`.
O que é a palavra-chave `class` em JavaScript?,A palavra-chave `class` introduz uma sintaxe mais clara para criar objetos e lidar com herança em JavaScript. É açúcar sintático sobre o sistema de protótipos.
Como você cria herança entre classes em JavaScript?,Usando a palavra-chave `extends`.
Como você define métodos estáticos em classes JavaScript?,Usando a palavra-chave `static` antes da definição do método.
O que é Polimorfismo em JavaScript?,"Polimorfismo é a capacidade de um objeto assumir muitas formas. Em JavaScript, isso é geralmente implementado através de herança ou interfaces (embora JavaScript não tenha interfaces explícitas)."
O que são Generics em TypeScript e como eles podem ser simulados em JavaScript?,"Generics permitem escrever código que pode trabalhar com diferentes tipos sem precisar especificar o tipo exato antecipadamente. Em JavaScript puro, você não tem generics nativos, mas pode usar convenções de nomenclatura ou padrões de design para simular um comportamento similar."
O que são decorators em JavaScript (ainda que não totalmente implementados nativamente)?,"Decorators são uma proposta de sintaxe para modificar ou anotar classes, métodos, propriedades ou parâmetros. Eles são uma forma de adicionar metadados ou alterar o comportamento de uma classe/método/propriedade de forma declarativa. Eles ainda não são nativos em JavaScript, mas estão em estágio de proposta e podem ser transpiled com ferramentas como o Babel."
O que é Type Coercion em JavaScript?,Type Coercion é a conversão automática de um valor de um tipo de dado para outro (como de string para número) pelo JavaScript durante as operações. Isso pode levar a resultados inesperados se não for compreendido.
O que são os tipos primitivos em JavaScript?,"Os tipos primitivos em JavaScript são: `string`, `number`, `boolean`, `null`, `undefined`, `symbol` e `bigint`."
O que é um Symbol em JavaScript?,Um Symbol é um tipo de dado primitivo que representa um identificador único e imutável. Symbols são frequentemente usados como chaves de propriedade de objeto para evitar conflitos de nomes.
O que é um BigInt em JavaScript?,"BigInt é um tipo de dado primitivo que permite representar inteiros de precisão arbitrária, ou seja, inteiros que são maiores que o limite de `Number.MAX_SAFE_INTEGER`."
O que é Garbage Collection em JavaScript e como funciona?,"Garbage Collection é o processo automático de gerenciamento de memória em JavaScript, onde o motor JavaScript automaticamente libera a memória que não está mais sendo usada pelo programa."
O que é a stack (pilha) e o heap em JavaScript?,A stack é usada para armazenar valores primitivos e referências para objetos. O heap é usado para armazenar objetos (incluindo arrays e funções).
"O que é o ""event loop"" em JavaScript e como ele funciona?","O event loop é um mecanismo que permite que o JavaScript execute operações assíncronas sem bloquear a thread principal. Ele monitora a pilha de chamadas (stack) e a fila de tarefas (task queue), movendo tarefas da fila para a pilha quando a pilha está vazia."
O que é o método `requestAnimationFrame()` em JavaScript?,`requestAnimationFrame()` agenda uma função para ser executada antes da próxima repintura do navegador. É usado para criar animações suaves e eficientes.
Como você pode cancelar uma requisição Fetch em JavaScript?,"Usando um `AbortController` e um sinal associado à requisição Fetch. Quando você chama `abort()` no `AbortController`, a requisição Fetch é cancelada."
O que é a diferença entre o uso de `map` vs `forEach` em arrays?,"`map` cria um novo array com os resultados da chamada de uma função fornecida em cada elemento do array que o chamou. `forEach` executa uma dada função uma vez para cada elemento do array, sem retornar um novo array."
Explique o que é o método `Object.entries()` em JavaScript.,"O método `Object.entries()` retorna um array de arrays, onde cada array interno contém o par [chave, valor] de cada propriedade enumerável do objeto."
Como você pode converter um NodeList para um Array em JavaScript?,Usando `Array.from(nodeList)` ou `[...nodeList]` (spread operator).
Qual a diferença entre `querySelector` e `querySelectorAll`?,"`querySelector` retorna o primeiro elemento dentro do documento que corresponde ao seletor especificado, ou `null` se nenhum elemento for encontrado. `querySelectorAll` retorna um NodeList estático contendo todos os elementos que correspondem ao seletor."
"O que são ""named exports"" e ""default exports"" em JavaScript (ES Modules)?","*Named Exports:* Permitem exportar múltiplos valores (variáveis, funções, classes) de um módulo, cada um com seu próprio nome. *Default Exports:* Permitem exportar um único valor de um módulo como o export padrão."
Como você pode criar uma cópia profunda (deep copy) de um objeto em JavaScript?,"Uma forma é usando `JSON.parse(JSON.stringify(object))`. No entanto, isso não funciona para funções ou objetos com referências circulares. Bibliotecas como Lodash também oferecem funções de deep copy."
Explique o que são Template Literals tagged.,"São template literals prefixados por uma função. A função recebe um array com as strings literais e um array com os valores das expressões interpoladas, permitindo manipular a string de forma personalizada."
"O que é a ""Same-Origin Policy"" em JavaScript e por que ela é importante?",É uma restrição de segurança imposta pelos navegadores que impede que um script originário de um domínio acesse recursos de outro domínio. Isso é importante para proteger contra ataques como Cross-Site Scripting (XSS).
Como você pode contornar a Same-Origin Policy em JavaScript (CORS)?,"Usando Cross-Origin Resource Sharing (CORS), que permite que o servidor especifique quais domínios estão autorizados a acessar seus recursos."
O que é o `use strict` mode em JavaScript?,"`use strict` ativa um modo restrito em JavaScript, que impõe regras mais rígidas para o código."
Qual a diferença entre `Function.prototype.bind` e arrow functions em relação ao `this`?,"`Function.prototype.bind` cria uma nova função onde `this` é permanentemente definido para o valor fornecido. Arrow functions não têm seu próprio `this`, elas herdam o `this` do escopo léxico circundante."
Explique o conceito de Closures em JavaScript.,"Um closure é a combinação de uma função e o ambiente léxico (escopo) em que essa função foi declarada. Isso permite que a função acesse variáveis do escopo externo, mesmo depois que a função externa já tiver terminado de executar."
Como você pode detectar o tipo de dado de uma variável em JavaScript?,"Usando o operador `typeof`. No entanto, `typeof null` retorna ""object"" (uma peculiaridade do JavaScript), e para verificar se uma variável é um array, é melhor usar `Array.isArray()`."
"O que é o conceito de ""Prototype Chain"" em JavaScript?","É o mecanismo pelo qual os objetos herdam propriedades de seus protótipos, que por sua vez também têm protótipos, formando uma cadeia até o protótipo `null`."
O que é o atributo `contentEditable` em HTML e como ele pode ser usado com JavaScript?,O atributo `contentEditable` permite que um elemento HTML seja editável diretamente no navegador. JavaScript pode ser usado para manipular o conteúdo e o comportamento de elementos com `contentEditable`.
O que é o padrão Publish-Subscribe (PubSub) em JavaScript?,Um padrão de design onde os objetos (publishers) emitem eventos (publicações) que são recebidos por outros objetos (subscribers) que se inscreveram para receber esses eventos.
O que é a diferença entre eventos síncronos e assíncronos em JavaScript?,"Eventos síncronos são processados imediatamente na ordem em que ocorrem. Eventos assíncronos são adicionados a uma fila e processados posteriormente, permitindo que o código continue a ser executado sem esperar que o evento seja concluído."
O que são cookies em JavaScript e como eles podem ser usados?,"Cookies são pequenos arquivos de texto que os sites podem armazenar no navegador do usuário. Eles são usados para armazenar informações sobre o usuário, como preferências, informações de login e rastreamento de atividade. JavaScript pode ser usado para ler e escrever cookies."
Como você pode impedir que o envio padrão de um formulário HTML ocorra em JavaScript?,Chamando `event.preventDefault()` no manipulador de eventos do envio do formulário.
O que é a diferença entre `attribute` e `property` no contexto do DOM?,*Attribute:* Definido no HTML. Inicializa as propriedades do DOM. *Property:* Definida no objeto DOM. Pode mudar dinamicamente via JavaScript.
O que são módulos ES (ES Modules) em JavaScript?,"São a forma nativa de modularizar código em JavaScript, usando as palavras-chave `import` e `export`."
Qual a utilidade do operador `void` em JavaScript?,"`void` avalia uma expressão e retorna `undefined`. É usado principalmente para evitar que uma expressão retorne um valor indesejado, especialmente em funções executadas em manipuladores de eventos."
"O que é ""tree shaking"" e como ele se relaciona com JavaScript?","Tree shaking é um processo de otimização que remove código não utilizado de um pacote JavaScript. Isso é possível com módulos ES, onde os import e exports são analisados para determinar quais partes do código são realmente usadas."
O que são Web Workers e qual a sua utilidade?,"Web Workers permitem executar scripts JavaScript em threads de segundo plano, sem bloquear a thread principal da interface do usuário. São úteis para realizar tarefas pesadas computacionalmente, como processamento de imagem ou cálculos complexos."
O que é o Service Worker e qual o seu propósito?,"Service Workers são scripts que rodam em background e atuam como proxies entre o navegador e a rede. Eles permitem implementar funcionalidades como notificações push, cache offline e background sync."
Explique o conceito de Code Splitting em JavaScript.,"É uma técnica para dividir o código JavaScript em partes menores (chunks) que podem ser carregadas sob demanda, melhorando o desempenho inicial do site."
O que são as Data Attributes (data-*) em HTML e como acessá-las em JavaScript?,São atributos personalizados que podem ser adicionados a elementos HTML para armazenar dados adicionais. Eles são acessados em JavaScript usando a propriedade `dataset` do elemento.
O que é o atributo `nonce` em tags `<script>` e `<style>` e para que serve?,"O atributo `nonce` (Number Used Once) é um valor criptográfico usado para permitir que um script ou estilo seja executado apenas se corresponder ao valor configurado no servidor, prevenindo ataques XSS."
O que são Intersection Observers e como eles podem ser usados?,"Intersection Observers permitem observar quando um elemento HTML entra ou sai da viewport ou cruza com outro elemento. São úteis para implementar lazy loading, animações baseadas em scroll e rastreamento de visibilidade."
O que é a API WebSockets e para que serve?,"WebSockets fornecem um canal de comunicação full-duplex entre o navegador e o servidor, permitindo a troca de dados em tempo real."
O que é o objeto `Intl` em JavaScript e para que ele serve?,"`Intl` é um objeto nativo do JavaScript que fornece APIs para internacionalização, como formatação de datas, números e moedas de acordo com diferentes localidades."
O que é a API WebAssembly (Wasm) e como ela se relaciona com JavaScript?,"WebAssembly é um formato binário de código de baixo nível para execução em navegadores. Ele permite executar código em alta performance, e pode ser usado em conjunto com JavaScript para otimizar partes críticas de uma aplicação web."
O que é a API Streams em JavaScript?,"A API Streams fornece uma maneira de processar dados de forma assíncrona e eficiente, dividindo-os em pedaços (chunks). Ela é útil para lidar com grandes quantidades de dados, como arquivos ou streams de vídeo."
O que são OffscreenCanvas e qual o seu uso?,"OffscreenCanvas permite renderizar elementos Canvas fora da thread principal, evitando bloqueios na interface do usuário e melhorando o desempenho."
Explique o conceito de Atomics em JavaScript.,Atomics são operações que garantem que a leitura ou escrita de um valor na memória seja atômica (indivisível) e sincronizada entre diferentes threads (como Web Workers). Eles são usados para construir aplicações multithreaded seguras.
O que são WeakRefs e FinalizationRegistry em JavaScript?,"*WeakRefs:* Permitem manter uma referência fraca a um objeto, o que significa que o objeto pode ser coletado pelo garbage collector mesmo que a referência fraca ainda exista. *FinalizationRegistry:* Permite registrar uma função para ser executada quando um objeto referenciado por um WeakRef for coletado pelo garbage collector. São usados para lidar com recursos de forma mais precisa e evitar vazamentos de memória.

Espero que esta lista seja útil! Tentei evitar a repetição e focar em aspectos distintos de JavaScript."
"O que é ""hoisting"" em JavaScript e como ele afeta variáveis e funções?","Hoisting é o comportamento do JavaScript de mover declarações de variáveis (usando `var`) e funções para o topo de seu escopo antes da execução do código. Variáveis declaradas com `var` são hoisted com o valor `undefined`, enquanto funções declaradas com a palavra-chave `function` são hoisted completamente."
Qual é o propósito da palavra-chave `this` em JavaScript?,"`this` se refere ao contexto de execução atual. Seu valor depende de como a função é chamada. Em métodos de objeto, `this` se refere ao objeto; em funções soltas (não métodos), `this` no modo não-strict se refere ao objeto global (window em navegadores), e no modo strict, `this` é `undefined`."
Descreva o que são arrow functions e quais são as suas principais diferenças em relação às funções tradicionais?,Arrow functions (funções de seta) são uma sintaxe mais curta para escrever funções. Elas diferem das funções tradicionais no contexto do `this` (arrow functions herdam o `this` do escopo circundante) e não possuem o objeto `arguments`. Também não podem ser usadas como construtoras (não podem ser usadas com `new`).
O que é o operador `typeof` em JavaScript e quais são os valores que ele pode retornar?,"`typeof` é um operador que retorna uma string indicando o tipo de dado de um operando. Os valores possíveis incluem ""undefined"", ""boolean"", ""number"", ""string"", ""symbol"", ""function"" e ""object"".  Note que `typeof null` retorna ""object"", o que é considerado um bug histórico."
Explique o que são template literals em JavaScript.,Template literals são strings delimitadas por acentos graves (`` ` ``) que permitem a interpolação de expressões. Eles podem conter placeholders que são substituídos por seus valores.  Usando `${expressao}` dentro da string.
O que é o método `preventDefault()` e quando ele é usado?,"`preventDefault()` é um método usado em objetos de evento para impedir o comportamento padrão associado ao evento. Por exemplo, em um evento de envio de formulário, ele pode impedir o envio do formulário."
O que são eventos em JavaScript e como você adiciona um ouvinte de eventos a um elemento?,"Eventos são ações ou ocorrências que acontecem no navegador (por exemplo, clique, mouseover, envio de formulário). Um ouvinte de eventos é uma função que é executada quando um evento específico ocorre em um elemento. Você pode adicionar um ouvinte de eventos usando `addEventListener()` ou atribuindo uma função a uma propriedade `on<event>` do elemento."
Explique o que são Promises em JavaScript.,"Promises representam o resultado eventual de uma operação assíncrona. Elas podem estar em um dos três estados: pendente (pending), resolvida (fulfilled) ou rejeitada (rejected). Elas ajudam a lidar com operações assíncronas de forma mais organizada do que callbacks tradicionais."
"O que são os métodos `then()`, `catch()` e `finally()` em Promises?","* `then()` é usado para lidar com o resultado de uma Promise resolvida.
    * `catch()` é usado para lidar com o resultado de uma Promise rejeitada.
    * `finally()` é executado independentemente de a Promise ser resolvida ou rejeitada."
Explique o que é `async/await` em JavaScript.,`async/await` é uma sintaxe para trabalhar com Promises de forma mais síncrona e legível. Uma função `async` retorna implicitamente uma Promise. `await` dentro de uma função `async` pausa a execução da função até que a Promise seja resolvida.
O que é JSON e como você converte um objeto JavaScript em JSON e vice-versa?,JSON (JavaScript Object Notation) é um formato de dados leve para troca de dados. Você pode converter um objeto JavaScript em JSON usando `JSON.stringify()` e converter JSON em um objeto JavaScript usando `JSON.parse()`.
"Qual a diferença entre `var`, `let` e `const` ao declarar variáveis?","* `var` tem escopo de função ou global.
    * `let` tem escopo de bloco.
    * `const` também tem escopo de bloco e deve ser inicializada na declaração. Variáveis `const` não podem ser reatribuídas, mas se forem objetos ou arrays, seu conteúdo pode ser modificado."
Explique o que é o DOM (Document Object Model).,"O DOM é uma representação estruturada em árvore de um documento HTML ou XML. Ele permite que o JavaScript acesse e manipule o conteúdo, a estrutura e o estilo do documento."
Como você adiciona ou remove classes CSS de um elemento HTML usando JavaScript?,"Você pode adicionar ou remover classes CSS de um elemento HTML usando a propriedade `classList` e seus métodos `add()`, `remove()` e `toggle()`."
O que é um módulo em JavaScript?,Um módulo é um arquivo JavaScript que encapsula um bloco de código para que ele possa ser reutilizado e importado em outros arquivos.
Como você importa e exporta módulos em JavaScript?,Você pode exportar módulos usando `export` (named exports ou default exports) e importá-los usando `import`.
Qual a diferença entre `setTimeout()` e `setInterval()`?,"`setTimeout()` executa uma função uma vez após um atraso, enquanto `setInterval()` executa uma função repetidamente em intervalos regulares."
Como você interrompe um `setTimeout()` ou `setInterval()`?,Você pode interromper um `setTimeout()` usando `clearTimeout()` e um `setInterval()` usando `clearInterval()`.
Qual a diferença entre `parseInt()` e `parseFloat()`?,"`parseInt()` retorna um número inteiro, enquanto `parseFloat()` retorna um número de ponto flutuante."
O que é o método `Number.isNaN()` em JavaScript?,`Number.isNaN()` verifica se um valor é `NaN` sem tentar convertê-lo em um número primeiro. É a forma recomendada de verificar se um valor é `NaN`.
Qual a diferença entre `isNaN()` e `Number.isNaN()`?,"`isNaN()` tenta converter o valor em um número antes de verificar se é `NaN`, enquanto `Number.isNaN()` verifica diretamente se o valor é `NaN` sem conversão."
O que é o método `encodeURI()` em JavaScript?,"`encodeURI()` codifica um URI substituindo cada instância de determinados caracteres por sequências de escape. Ele não codifica caracteres que têm um significado especial em URIs, como `/`, `?`, `:` e `#`."
O que é o método `decodeURI()` em JavaScript?,`decodeURI()` decodifica um URI que foi previamente codificado por `encodeURI()`.
Qual a diferença entre `encodeURIComponent()` e `encodeURI()`?,"`encodeURIComponent()` codifica mais caracteres do que `encodeURI()`. Ele é usado para codificar componentes individuais de um URI, enquanto `encodeURI()` é usado para codificar um URI completo."
O que é o método `eval()` em JavaScript e por que geralmente é desencorajado?,`eval()` avalia uma string como código JavaScript. É geralmente desencorajado porque pode ser perigoso para a segurança (permitindo a execução de código malicioso) e pode ser lento (porque o interpretador JavaScript precisa compilar o código em tempo de execução).
Explique o conceito de escopo em JavaScript.,"Escopo define a acessibilidade (visibilidade) das variáveis. Em JavaScript, existem escopo global, escopo de função e escopo de bloco (introduzido com `let` e `const`)."
"O que é o ""use strict"" em JavaScript?","""use strict"" é um pragma (diretiva) que habilita o modo estrito no JavaScript. O modo estrito impõe regras mais rígidas e ajuda a prevenir erros comuns."
O que são os métodos `test()` e `exec()` em expressões regulares?,"* `test()` retorna `true` se a expressão regular encontrar uma correspondência na string, e `false` caso contrário.
    * `exec()` retorna um array com informações sobre a correspondência ou `null` se não houver correspondência."
"O que são os métodos `match()`, `replace()` e `search()` em strings?","* `match()` retorna um array contendo as correspondências de uma string com uma expressão regular.
    * `replace()` retorna uma nova string com algumas ou todas as correspondências de um padrão substituídas por uma substituição.
    * `search()` retorna o índice da primeira correspondência de um padrão em uma string."
O que é o padrão de módulo revelador (revealing module pattern) em JavaScript?,"É um padrão de design que permite encapsular variáveis e funções privadas dentro de um módulo, expondo apenas um conjunto de funções públicas através de um objeto retornado."
O que é o método `getTime()` do objeto `Date`?,`getTime()` retorna o número de milissegundos decorridos desde 1º de janeiro de 1970 00:00:00 UTC para uma determinada data.
Como você compara duas datas em JavaScript?,"Você pode comparar duas datas usando seus valores numéricos obtidos com `getTime()` ou usando os operadores de comparação (`>`, `<`, `>=`, `<=`) diretamente nos objetos `Date`."
"O que são os métodos `Math.random()`, `Math.floor()`, `Math.ceil()` e `Math.round()`?","* `Math.random()` retorna um número pseudoaleatório entre 0 (inclusive) e 1 (exclusivo).
    * `Math.floor()` retorna o maior inteiro menor ou igual a um determinado número.
    * `Math.ceil()` retorna o menor inteiro maior ou igual a um determinado número.
    * `Math.round()` retorna o valor de um número arredondado para o inteiro mais próximo."
Como você gera um número inteiro aleatório entre um intervalo específico em JavaScript?,"Você pode usar a seguinte fórmula: `Math.floor(Math.random() * (max - min + 1)) + min`, onde `min` é o valor mínimo e `max` é o valor máximo."
O que é o prototype em JavaScript?,"Cada objeto em JavaScript tem um prototype, que é outro objeto do qual ele herda propriedades e métodos."
Como você acessa o prototype de um objeto em JavaScript?,Você pode acessar o prototype de um objeto usando `Object.getPrototypeOf(obj)` ou usando a propriedade `__proto__` (embora esta última seja desencorajada em código de produção).
O que é herança prototipal em JavaScript?,Herança prototipal é um mecanismo em JavaScript onde objetos herdam propriedades e métodos de seus prototypes. Uma cadeia de prototypes é percorrida até que a propriedade ou método seja encontrado.
Como você cria um objeto com um prototype específico em JavaScript?,Você pode criar um objeto com um prototype específico usando `Object.create(prototype)`.
O que é o tipo de dado Symbol em JavaScript?,`Symbol` é um tipo de dado primitivo introduzido no ES6 que representa um identificador único e imutável.
Como você cria um Symbol em JavaScript?,Você cria um Symbol chamando a função `Symbol()` (opcionalmente com uma descrição).
Qual é o propósito dos Symbols em JavaScript?,"Symbols são usados para criar propriedades únicas em objetos que não colidem com outras propriedades. Eles também são usados para definir comportamentos internos de objetos (por exemplo, iteradores)."
Como você define um generator em JavaScript?,Você define um generator usando a palavra-chave `function*`.
O que é o método `yield` em generators?,`yield` é usado para pausar a execução de um generator e retornar um valor. A execução do generator pode ser retomada posteriormente com o método `next()`.
Qual a diferença entre o loop `for...of` e o loop `for...in`?,"O loop `for...of` itera sobre os valores de um objeto iterável, enquanto o loop `for...in` itera sobre as chaves de um objeto."
O que são Maps em JavaScript?,Maps são coleções de pares chave-valor onde as chaves podem ser de qualquer tipo de dado (incluindo objetos). Maps lembram a ordem de inserção das chaves.
O que são Sets em JavaScript?,Sets são coleções de valores únicos. Sets lembram a ordem de inserção dos valores.
Como você adiciona um elemento a um Set em JavaScript?,Você adiciona um elemento a um Set usando o método `add()`.
Como você verifica se um elemento está presente em um Set em JavaScript?,Você verifica se um elemento está presente em um Set usando o método `has()`.
Como você remove um elemento de um Set em JavaScript?,Você remove um elemento de um Set usando o método `delete()`.
O que é garbage collection em JavaScript?,Garbage collection é um processo automático que libera memória que não está mais sendo usada por um programa. O JavaScript usa um garbage collector para gerenciar a alocação e liberação de memória.
O que é hoisting de funções (function hoisting) em JavaScript?,Hoisting de funções significa que a declaração de uma função (declarada usando a palavra-chave `function`) é movida para o topo de seu escopo antes da execução do código. Isso permite que você chame a função antes de sua declaração no código.
O que é o spread operator em objetos JavaScript?,"O spread operator permite que você crie cópias rasas (shallow copies) de objetos ou combine múltiplos objetos em um novo objeto. Por exemplo: `const newObj = {...obj1, ...obj2};`"
O que são default parameters em funções JavaScript?,"Default parameters permitem que você especifique um valor padrão para um parâmetro de função se nenhum valor for passado quando a função é chamada. Por exemplo: `function greet(name = ""Guest"") { ... }`"
O que é a propriedade `length` de uma string em JavaScript?,A propriedade `length` retorna o número de caracteres em uma string.
Qual a diferença entre `substring()` e `slice()` em strings JavaScript?,"`slice()` aceita índices negativos (contando a partir do final da string), enquanto `substring()` trata índices negativos como 0."
O que é o método `split()` de uma string em JavaScript?,"O método `split()` divide uma string em um array de substrings, usando um separador especificado."
O que é o método `join()` de um array em JavaScript?,"O método `join()` junta todos os elementos de um array em uma string, usando um separador especificado."
O que é o método `push()` de um array em JavaScript?,O método `push()` adiciona um ou mais elementos ao final de um array e retorna o novo comprimento do array.
O que é o método `pop()` de um array em JavaScript?,O método `pop()` remove o último elemento de um array e retorna esse elemento.
O que é o método `shift()` de um array em JavaScript?,O método `shift()` remove o primeiro elemento de um array e retorna esse elemento.
O que é o método `unshift()` de um array em JavaScript?,O método `unshift()` adiciona um ou mais elementos ao início de um array e retorna o novo comprimento do array.
