Pergunta,Resposta
O que é o método `push()` em arrays JavaScript?,O método `push(elemento)` adiciona um ou mais elementos ao final de um array e retorna o novo comprimento do array.
O que é o método `pop()` em arrays JavaScript?,O método `pop()` remove o último elemento de um array e retorna esse elemento.
O que é o método `shift()` em arrays JavaScript?,O método `shift()` remove o primeiro elemento de um array e retorna esse elemento.
O que é o método `unshift()` em arrays JavaScript?,O método `unshift(elemento)` adiciona um ou mais elementos ao início de um array e retorna o novo comprimento do array.
O que é o método `sort()` em arrays JavaScript?,"O método `sort()` ordena os elementos de um array no local e retorna o array ordenado. Por padrão, a ordenação é alfabética."
O que é o método `reverse()` em arrays JavaScript?,O método `reverse()` inverte a ordem dos elementos em um array no local e retorna o array invertido.
O que é o método `join()` em arrays JavaScript?,"O método `join(separador)` junta todos os elementos de um array em uma string, usando um separador especificado."
O que é o método `includes()` em arrays JavaScript?,"O método `includes(elemento)` retorna `true` se um array contém um elemento especificado, caso contrário, retorna `false`."
O que é o método `flat()` em arrays JavaScript?,O método `flat()` cria um novo array com todos os elementos de sub-arrays concatenados recursivamente até uma profundidade especificada.
O que é o método `flatMap()` em arrays JavaScript?,"O método `flatMap()` mapeia cada elemento usando uma função de mapeamento e, em seguida, nivela o resultado em um novo array. É idêntico a um `map()` seguido por um `flat()` de profundidade 1."
Qual a diferença entre funções declaradas e funções expressas?,"Funções declaradas são definidas usando a palavra-chave `function`, enquanto funções expressas são atribuídas a uma variável. Funções declaradas são ""hoisted"", enquanto funções expressas não (a variável é hoisted, mas não a função)."
Como você simula herança em JavaScript antes do ES6?,"Antes do ES6, a herança era simulada usando o sistema de protótipos, manipulando o protótipo de uma função construtora para apontar para o protótipo de outra."
O que são IIFE (Immediately Invoked Function Expression)?,São funções que são executadas assim que são definidas. São usadas para criar um escopo isolado e evitar conflitos de nomes.
"O que é ""use strict""?","`""use strict"";` é uma diretiva que habilita o modo estrito em JavaScript. Isso impõe regras mais rigorosas e ajuda a evitar erros comuns."
Como você lida com erros em Promises?,Você pode lidar com erros em Promises usando o método `.catch()` ou o bloco `try...catch` em funções `async/await`.
O que é o objeto `console` em JavaScript?,"O objeto `console` fornece acesso ao console de depuração do navegador e permite exibir mensagens, avisos e erros."
O que são eventos personalizados em JavaScript?,Eventos personalizados são eventos que você pode criar e disparar manualmente em JavaScript para sinalizar mudanças de estado ou interações específicas.
Como você dispara um evento personalizado em JavaScript?,Você pode criar um evento personalizado usando o construtor `new Event()` e dispará-lo usando o método `dispatchEvent()` em um elemento.
O que é o Garbage Collection em JavaScript?,"Garbage Collection é o processo automático de liberar memória que não está mais sendo usada por um programa. Em JavaScript, o Garbage Collector identifica e remove objetos que não são mais referenciados."
O que é o objeto `navigator` em JavaScript?,"O objeto `navigator` fornece informações sobre o navegador do usuário, como o nome do navegador, a versão e o sistema operacional."
O que são metaprogramação em JavaScript?,"Metaprogramação é a capacidade de um programa manipular outros programas (ou ele mesmo) como dados. Em JavaScript, isso envolve usar Reflect API e Proxies."
O que é o Proxy object em JavaScript?,"Proxy object é usado para customizar operações fundamentais em objetos (ex: leitura, escrita, enumeração, invocação). Permite a criação de hooks em operações de objetos.

Espero que esta lista seja útil e contenha perguntas diferentes e desafiadoras!"
O que é hoisting em JavaScript e como ele afeta variáveis e funções?,"Hoisting é o comportamento do JavaScript de mover declarações de variáveis e funções para o topo de seus escopos antes da execução do código.  No caso de variáveis declaradas com `var`, apenas a declaração é movida, a atribuição permanece onde está. Já as funções declaradas com a palavra-chave `function` são totalmente movidas para o topo."
Explique a diferença entre `==` e `===` em JavaScript.,"`==` (igualdade abstrata) compara valores após realizar a conversão de tipo, se necessário. `===` (igualdade estrita) compara valores sem conversão de tipo. Portanto, `===` é mais rigoroso."
Como você pode criar um objeto em JavaScript usando a sintaxe literal?,"Um objeto literal é criado usando chaves `{}` e definindo propriedades no formato `chave: valor`, separadas por vírgulas. Exemplo: `const pessoa = { nome: ""João"", idade: 30 };`"
Explique o que é a coerção de tipo (type coercion) em JavaScript.,"Coerção de tipo é a conversão automática de um tipo de dado para outro durante operações em JavaScript. Por exemplo, ao somar uma string com um número, o número pode ser convertido para string."
Qual a diferença entre `let` e `const` em JavaScript?,"`let` permite redeclarar e reatribuir o valor de uma variável dentro de seu escopo. `const` declara uma variável com escopo de bloco, cujo valor não pode ser reatribuído após a inicialização."
Explique como funciona o operador ternário em JavaScript.,O operador ternário é uma forma abreviada de escrever uma declaração `if...else`. Sua sintaxe é `condição ? expressão_se_verdadeiro : expressão_se_falso`.
O que é uma promise em JavaScript?,"Uma promise representa o eventual resultado (sucesso ou falha) de uma operação assíncrona.  Possui três estados: pendente (pending), resolvida (fulfilled) ou rejeitada (rejected)."
Como você pode lidar com erros em JavaScript usando `try...catch`?,O bloco `try` contém o código que pode lançar uma exceção. O bloco `catch` captura a exceção se ela for lançada dentro do bloco `try` e permite o tratamento do erro.
Explique o que é o operador `...` (spread operator) em JavaScript.,O operador spread pode ser usado para expandir elementos de um array ou propriedades de um objeto em outro array ou objeto.
Qual a diferença entre `call()` e `apply()` em JavaScript?,"Tanto `call()` quanto `apply()` são usados para invocar uma função com um determinado valor `this`. A diferença é que `call()` aceita argumentos individualmente, enquanto `apply()` aceita um array de argumentos."
"Explique o que é o conceito de ""truthy"" e ""falsy"" em JavaScript.","Em JavaScript, um valor ""truthy"" é um valor que é avaliado como `true` em um contexto booleano, enquanto um valor ""falsy"" é avaliado como `false`. Exemplos de valores falsy incluem `0`, `""""`, `null`, `undefined`, `NaN`, e `false`."
Como você pode definir valores padrão para parâmetros de função em JavaScript?,Você pode usar a sintaxe de parâmetros padrão: `function minhaFuncao(parametro1 = valorPadrao) { ... }`.
Explique o que são template literals em JavaScript.,Template literals são strings que permitem expressões embutidas. Elas são delimitadas por crases (`) e as expressões são inseridas usando `${expressao}`.
"Qual a diferença entre `var`, `let` e `const` em relação ao escopo?","`var` tem escopo de função ou escopo global, enquanto `let` e `const` têm escopo de bloco. Isso significa que variáveis declaradas com `let` e `const` são visíveis apenas dentro do bloco em que foram declaradas."
Explique o que é recursão em JavaScript.,Recursão é quando uma função chama a si mesma dentro de sua própria definição. É usada para resolver problemas que podem ser divididos em subproblemas menores semelhantes.
Como você pode verificar se uma propriedade existe em um objeto em JavaScript?,"Você pode usar o operador `in` ou o método `hasOwnProperty()`. Por exemplo: `""propriedade"" in objeto` ou `objeto.hasOwnProperty(""propriedade"")`."
Explique o que é o conceito de imutabilidade em JavaScript.,"Imutabilidade significa que, uma vez que um objeto é criado, seu estado não pode ser alterado. Em JavaScript, strings são imutáveis. Para objetos e arrays, você pode usar técnicas para criar novas instâncias em vez de modificar as existentes."
Como você pode criar um array imutável em JavaScript?,"Você pode usar métodos como `slice()`, `map()`, `filter()`, `concat()`, ou o spread operator para criar novas cópias do array em vez de modificar o array original."
Como você pode criar um objeto imutável em JavaScript?,"Você pode usar `Object.freeze()` para impedir que novas propriedades sejam adicionadas, que propriedades existentes sejam removidas ou que os valores das propriedades existentes sejam alterados.  No entanto, `Object.freeze()` apenas faz uma imutabilidade superficial."
O que é o método `Object.preventExtensions()` em JavaScript?,`Object.preventExtensions()` impede que novas propriedades sejam adicionadas a um objeto. As propriedades existentes ainda podem ser removidas ou modificadas.
"Explique o que é o padrão de projeto ""revealing module pattern"" em JavaScript.",É um padrão de projeto que permite encapsular o código em uma função e retornar apenas as partes que você deseja expor como uma API pública.
Como você pode converter uma string em um número em JavaScript?,"Você pode usar `parseInt()`, `parseFloat()`, ou o operador unário `+`. Por exemplo: `parseInt(""123"")`, `parseFloat(""3.14"")`, ou `+""42""`."
Como você pode verificar se um valor é um número em JavaScript?,"Você pode usar `typeof valor === ""number""` e `!isNaN(valor)`. É importante usar `!isNaN()` porque `typeof NaN` retorna `""number""`."
O que é o valor `NaN` em JavaScript?,`NaN` (Not-a-Number) é um valor que representa um valor numérico que não é um número válido.
Como você pode verificar se um valor é `NaN` em JavaScript?,Você deve usar a função `isNaN(valor)`. É importante notar que `NaN === NaN` retorna `false`.
Explique o que é a pilha de chamadas (call stack) em JavaScript.,"A pilha de chamadas é uma estrutura de dados que rastreia a execução de funções em JavaScript. Cada vez que uma função é chamada, ela é adicionada ao topo da pilha. Quando a função termina de executar, ela é removida da pilha."
O que é a fila de eventos (event queue) em JavaScript?,"A fila de eventos é uma fila que armazena callbacks de operações assíncronas (como `setTimeout`, `setInterval`, eventos DOM, etc.) que estão aguardando para serem executadas."
Explique o que é o escopo léxico (lexical scope) em JavaScript.,"Escopo léxico significa que o escopo de uma variável é determinado por sua posição no código-fonte, não por como a função é chamada."
Como o valor de `this` é determinado em uma função normal em JavaScript?,"Em uma função normal, o valor de `this` é determinado por como a função é chamada. Se a função é chamada como um método de um objeto, `this` se refere ao objeto. Se a função é chamada sem um objeto, `this` se refere ao objeto global (window no navegador, global no Node.js). Em modo estrito, o valor de `this` será `undefined` se não for explicitamente definido."
Como o valor de `this` é determinado em uma arrow function em JavaScript?,"Em uma arrow function, o valor de `this` é determinado lexicalmente, ou seja, ele herda o valor de `this` do escopo envolvente. Arrow functions não têm seu próprio `this`."
O que é o modo estrito (strict mode) em JavaScript?,"O modo estrito é uma forma de executar JavaScript que impõe regras mais rigorosas e ajuda a evitar erros comuns. Ele é ativado colocando a string `""use strict"";` no início de um script ou função."
Quais são alguns benefícios de usar o modo estrito em JavaScript?,"O modo estrito ajuda a evitar erros comuns, como usar variáveis não declaradas, atribuir valores a propriedades somente leitura e usar palavras reservadas como nomes de variáveis. Ele também melhora a segurança e o desempenho."
O que é o método `preventDefault()` em JavaScript?,"`preventDefault()` é usado em manipuladores de eventos para impedir o comportamento padrão do evento. Por exemplo, impedir que um link redirecione para uma nova página ou impedir que um formulário seja enviado."
O que é o método `stopPropagation()` em JavaScript?,`stopPropagation()` é usado em manipuladores de eventos para impedir que o evento se propague para os elementos pai. Isso é usado para evitar que outros manipuladores de eventos sejam executados no mesmo evento.
O que é o método `Promise.all()` em JavaScript?,"`Promise.all()` recebe um array de promises e retorna uma única promise que resolve quando todas as promises no array resolvem. Se alguma promise no array rejeitar, a promise retornada também rejeitará."
O que é o método `Promise.race()` em JavaScript?,`Promise.race()` recebe um array de promises e retorna uma única promise que resolve ou rejeita assim que a primeira promise no array resolve ou rejeita.
O que são Generators em JavaScript?,"Generators são funções que podem ser pausadas e retomadas, permitindo que você produza múltiplos valores ao longo do tempo. São definidas usando `function*`."
Como você usa a palavra-chave `yield` dentro de um Generator?,A palavra-chave `yield` pausa a execução do Generator e retorna o valor especificado. A execução pode ser retomada posteriormente.
Como você itera sobre os valores produzidos por um Generator?,Você pode usar um loop `for...of` ou o método `next()` do objeto Generator.
O que são Módulos em JavaScript?,Módulos são arquivos de código JavaScript que podem ser importados e exportados para reutilização em outros arquivos.
Como você exporta valores de um módulo em JavaScript?,"Você pode usar as palavras-chave `export` para exportar variáveis, funções, classes ou outros valores de um módulo. Existem exportações nomeadas (named exports) e exportações padrão (default exports)."
Como você importa valores de um módulo em JavaScript?,Você pode usar a palavra-chave `import` para importar valores de um módulo. Você pode importar exportações nomeadas usando chaves `{}` e exportações padrão sem chaves.
O que são Named Exports em JavaScript?,"Named exports permitem exportar múltiplos valores de um módulo, cada um com seu próprio nome. Eles são importados usando chaves `{}`."
O que é Default Export em JavaScript?,Default export permite exportar um único valor de um módulo como padrão. Ele é importado sem chaves.
O que são Template Strings com Tag em JavaScript?,"Template strings com tag permitem personalizar a forma como um template literal é processado, usando uma função ""tag"" que recebe os valores e strings do template literal."
O que é o operador `in` usado com Arrays em JavaScript?,"Quando usado com arrays, o operador `in` verifica se um índice existe no array. Por exemplo, `0 in [1,2,3]` retorna `true`, enquanto `5 in [1,2,3]` retorna `false`."
O que é um Typed Array em JavaScript?,"Typed Arrays fornecem um mecanismo para acessar dados binários brutos de forma eficiente. Eles representam arrays de um tipo específico (e.g., Int8Array, Uint16Array) e são úteis para lidar com áudio, vídeo, e outros dados binários."
O que é o objeto `Intl` em JavaScript?,"O objeto `Intl` é um namespace para a API de internacionalização do ECMAScript, que fornece formatação sensível à linguagem para datas, números, moedas e outras informações."
O que é Partial Application em JavaScript?,"Partial application é semelhante ao currying, mas em vez de transformar uma função em uma sequência de funções que recebem um argumento, ela cria uma nova função preenchendo alguns dos argumentos da função original."
Explique o conceito de memoization em JavaScript.,Memoization é uma técnica de otimização que armazena os resultados de chamadas de função caras e retorna o resultado armazenado quando as mesmas entradas ocorrem novamente.
O que é o Global Object em JavaScript?,"O objeto global é um objeto que sempre existe no escopo global. No navegador, é o objeto `window`. No Node.js, é o objeto `global`."
Como você pode obter a hora atual em milissegundos em JavaScript?,Você pode usar `Date.now()` ou `new Date().getTime()`.
O que são regular expressions (regex) em JavaScript?,Regular expressions são padrões usados para corresponder combinações de caracteres em strings.
Como você cria uma regular expression em JavaScript?,"Você pode criar uma regular expression usando a sintaxe literal: `/padrao/flags` ou usando o construtor `new RegExp(""padrao"", ""flags"")`."
Quais são alguns exemplos de flags que você pode usar com regular expressions em JavaScript?,"Algumas flags comuns incluem `i` (ignorar maiúsculas e minúsculas), `g` (correspondência global), e `m` (multiline)."
O que é o método `test()` em regular expressions em JavaScript?,O método `test()` testa se uma string corresponde a uma regular expression e retorna `true` ou `false`.
O que é o método `exec()` em regular expressions em JavaScript?,O método `exec()` executa uma busca por uma correspondência em uma string e retorna um array com informações sobre a correspondência ou `null` se não houver correspondência.
O que é o método `match()` em strings em JavaScript?,O método `match()` procura por uma correspondência de uma regular expression em uma string e retorna um array com os resultados ou `null` se não houver correspondência.
O que é o método `replace()` em strings em JavaScript?,O método `replace()` substitui uma parte de uma string por outra string ou por o resultado de uma função.
O que é o método `split()` em strings em JavaScript?,"O método `split()` divide uma string em um array de substrings, usando um separador especificado."
O que é o método `search()` em strings em JavaScript?,O método `search()` procura por uma correspondência de uma regular expression em uma string e retorna o índice da primeira correspondência ou `-1` se não houver correspondência.
O que é JSONP (JSON with Padding)?,"É uma técnica para contornar a restrição de mesma origem (same-origin policy) em navegadores, permitindo que um script em uma página web recupere dados de um domínio diferente.  JSONP funciona encapsulando os dados JSON em uma chamada de função.  É um tanto obsoleta devido a alternativas mais seguras como CORS."
O que são Data Attributes em HTML e como acessá-los com JavaScript?,"Data Attributes são atributos HTML que permitem armazenar dados personalizados em elementos HTML. Eles começam com o prefixo `data-`. Você pode acessá-los em JavaScript usando a propriedade `dataset` do elemento. Exemplo: `<div data-meu-valor=""123"">`. Em Javascript: `element.dataset.meuValor`."
O que é o operador `delete` em JavaScript?,"O operador `delete` remove uma propriedade de um objeto. Ele retorna `true` se a remoção for bem-sucedida ou `false` se a propriedade não puder ser removida (por exemplo, se estiver marcada como não configurável)."
Qual a diferença entre uma função declarada e uma função expressa em JavaScript?,"Uma função declarada é definida usando a palavra-chave `function` e tem seu nome hoisted para o topo do escopo. Uma função expressa é atribuída a uma variável e não é hoisted (ou seja, a função não pode ser chamada antes de ser definida)."
O que são side effects (efeitos colaterais) em funções JavaScript?,"Side effects são alterações no estado fora da função, como modificar variáveis globais, alterar propriedades de objetos passados como argumentos ou realizar operações de I/O. Funções com side effects são mais difíceis de testar e depurar."
O que são Immediately Invoked Function Expressions (IIFE) em JavaScript?,"IIFEs são funções anônimas que são executadas imediatamente após sua definição. Elas são usadas para criar um escopo privado para evitar conflitos de nomes e encapsular o código. Exemplo: `(function() { console.log(""IIFE""); })();`"
O que é Function Composition em JavaScript?,Function Composition é o processo de combinar duas ou mais funções para produzir uma nova função. A saída de uma função se torna a entrada da próxima.
O que é Transpilação em JavaScript?,"Transpilação é o processo de converter o código-fonte de uma linguagem de programação em uma linguagem de programação diferente, normalmente para permitir que o código seja executado em ambientes mais antigos que não suportam os recursos mais recentes."
Qual é a diferença entre shallow copy e deep copy em JavaScript?,"Shallow copy cria uma nova cópia de um objeto, mas as propriedades que são objetos ou arrays ainda referenciam os mesmos locais de memória do objeto original. Deep copy cria uma nova cópia do objeto e de todos os seus objetos e arrays aninhados, garantindo que não haja referências compartilhadas."
Como você pode realizar uma deep copy em JavaScript?,"Uma forma de realizar uma deep copy é usando `JSON.parse(JSON.stringify(objeto))`. No entanto, este método não funciona para funções, datas ou objetos complexos. Outras opções incluem bibliotecas especializadas ou implementar uma função de deep copy recursiva."
O que é Object Destructuring em JavaScript?,"Object destructuring é uma expressão JavaScript que torna possível extrair dados de objetos e atribuí-los a variáveis de forma concisa. Exemplo: `const { nome, idade } = pessoa;`"
O que é Array Destructuring em JavaScript?,"Array destructuring é semelhante ao object destructuring, mas é usado para extrair valores de arrays e atribuí-los a variáveis. Exemplo: `const [primeiro, segundo] = array;`"
O que é a palavra-chave `new` em JavaScript?,"A palavra-chave `new` é usada para criar uma nova instância de um objeto a partir de uma função construtora. Ela realiza as seguintes ações: cria um novo objeto vazio, define o protótipo do objeto para o protótipo da função construtora, executa a função construtora com `this` definido para o novo objeto e retorna o novo objeto (a menos que a função construtora retorne explicitamente outro objeto)."
O que é o protótipo de um objeto em JavaScript?,O protótipo é um objeto do qual outro objeto herda propriedades e métodos. Todos os objetos em JavaScript têm um protótipo.
Como você pode acessar o protótipo de um objeto em JavaScript?,Você pode acessar o protótipo de um objeto usando a propriedade `__proto__` (embora não seja recomendada para uso em produção) ou usando o método `Object.getPrototypeOf()`.
O que é o conceito de Prototype Chain em JavaScript?,"Prototype Chain é a cadeia de protótipos que um objeto herda. Se uma propriedade ou método não for encontrado no objeto, o JavaScript procurará no protótipo do objeto e, em seguida, no protótipo do protótipo e assim por diante, até chegar ao protótipo `null`."
Como você pode simular herança em JavaScript usando protótipos?,Você pode simular herança criando uma nova função construtora e definindo o protótipo dessa função para uma instância da função construtora pai. Isso permite que a função construtora filha herde as propriedades e métodos da função construtora pai.
O que são Mixins em JavaScript?,Mixins são classes ou objetos que contêm funcionalidades que podem ser adicionadas a outras classes ou objetos. Eles são usados para reutilizar o código e adicionar funcionalidades a objetos que não estão relacionados hierarquicamente.
O que é Composition over Inheritance?,"Composition over Inheritance é um princípio de design de software que favorece a composição de objetos sobre a herança. Em vez de criar hierarquias de classes com herança, você cria objetos combinando outros objetos menores e mais especializados."
O que é o padrão Module em JavaScript?,O padrão Module é um padrão de projeto que fornece uma maneira de encapsular o código e criar um escopo privado para evitar conflitos de nomes e organizar o código em unidades lógicas.
O que é o conceito de Debouncing em JavaScript?,"Debouncing é uma técnica usada para limitar a taxa na qual uma função é executada. Ela agrupa várias chamadas de função consecutivas em uma única chamada, executando a função somente após um determinado período de inatividade."
O que é o conceito de Throttling em JavaScript?,"Throttling é semelhante a debouncing, mas em vez de agrupar todas as chamadas de função consecutivas em uma única chamada, ele executa a função em intervalos regulares de tempo."
Como funciona o Garbage Collection em JavaScript?,"O Garbage Collection em JavaScript geralmente usa um algoritmo de ""marcação e varredura"" (mark and sweep). Ele marca todos os objetos que estão sendo usados pelo programa e, em seguida, varre a memória para liberar todos os objetos que não foram marcados."
O que são Memory Leaks (vazamentos de memória) em JavaScript?,"Memory Leaks ocorrem quando a memória não está mais sendo usada pelo programa, mas não é liberada pelo Garbage Collection. Isso pode levar a um consumo excessivo de memória e, eventualmente, a um travamento do programa."
Quais são algumas causas comuns de Memory Leaks em JavaScript?,"Algumas causas comuns incluem variáveis globais não intencionais, closures que mantêm referências a variáveis que não são mais necessárias, manipuladores de eventos que não são removidos e referências circulares entre objetos."
Como você pode depurar Memory Leaks em JavaScript?,"Você pode usar ferramentas de desenvolvedor do navegador para analisar o uso da memória e identificar objetos que não estão sendo liberados pelo Garbage Collection.

Ufa! Espero que estas perguntas e respostas sejam úteis para aprofundar o seu conhecimento em JavaScript.  Boa sorte!"
O que é o hoisting em JavaScript e como ele afeta o código?,"Hoisting é o comportamento do JavaScript de mover declarações de variáveis e funções para o topo do seu escopo antes da execução do código.  No caso de variáveis declaradas com `var`, apenas a declaração é movida, não a inicialização. Variáveis declaradas com `let` e `const` também sofrem hoisting, mas não são inicializadas, resultando em um erro se forem acessadas antes da declaração real no código. Funções declaradas com a palavra-chave `function` são completamente movidas, incluindo a inicialização."
Explique o conceito de closures em JavaScript.,"Um closure é a capacidade de uma função (a ""função interna"") de acessar variáveis do escopo de uma função externa que a envolve, mesmo depois que a função externa já terminou de executar.  A função interna ""lembra"" o ambiente em que foi criada."
O que é o objeto `arguments` em JavaScript e como ele é usado?,"O objeto `arguments` é um objeto semelhante a um array disponível dentro de todas as funções não-arrow (não-arrow functions). Ele contém uma lista de todos os argumentos passados para a função, independentemente dos parâmetros definidos na declaração da função. Pode ser usado para acessar argumentos adicionais passados para a função."
O que são template literals em JavaScript e como eles são úteis?,Template literals são strings delimitadas com crases (` `` `) em vez de aspas simples ou duplas. Elas permitem interpolação de strings (substituir variáveis dentro da string) usando `${expressao}` e strings de múltiplas linhas sem necessidade de concatenação ou caracteres de escape.
"Explique o conceito de ""truthy"" e ""falsy"" values em JavaScript.","""Truthy"" values são valores que são avaliados como `true` em um contexto booleano. ""Falsy"" values são valores que são avaliados como `false` em um contexto booleano.  Valores falsy incluem: `false`, `0`, `-0`, `0n`, `""""`, `null`, `undefined`, e `NaN`. Todos os outros valores são truthy."
O que é o operador ternário em JavaScript e como ele funciona?,"O operador ternário é um atalho para uma instrução `if...else`. Ele tem a seguinte sintaxe: `condicao ? expressao_se_verdadeiro : expressao_se_falso`. Se a `condicao` for verdadeira, a `expressao_se_verdadeiro` é avaliada; caso contrário, a `expressao_se_falso` é avaliada."
O que é o método `bind()` em JavaScript e para que ele serve?,"O método `bind()` cria uma nova função que, quando chamada, tem sua palavra-chave `this` definida para o valor fornecido.  É usado para definir o contexto (`this`) de uma função explicitamente."
O que são arrow functions em JavaScript e como elas diferem das funções regulares?,"Arrow functions são uma sintaxe mais curta para escrever funções em JavaScript. Elas diferem das funções regulares em relação ao valor de `this` (arrow functions herdam o `this` do escopo circundante), na ausência do objeto `arguments` (você pode usar o operador rest `...` para obter os argumentos), e não podem ser usadas como construtoras (não podem ser usadas com `new`)."
Como você pode prevenir a modificação de um objeto em JavaScript?,"Você pode usar: `Object.freeze()` (impede que novas propriedades sejam adicionadas e impede a modificação de propriedades existentes), `Object.seal()` (impede que novas propriedades sejam adicionadas, mas permite a modificação de propriedades existentes), ou `Object.preventExtensions()` (impede que novas propriedades sejam adicionadas)."
O que é o operador rest (`...`) em JavaScript e como ele é usado?,O operador rest (`...`) é usado para coletar todos os argumentos restantes de uma função em um array. Ele também pode ser usado para coletar os elementos restantes de um array ou as propriedades restantes de um objeto durante a desestruturação.
O que é o operador spread (`...`) em JavaScript e como ele é usado?,O operador spread (`...`) é usado para expandir um iterável (como um array ou string) em locais onde se espera zero ou mais argumentos (para chamadas de função) ou elementos (para literais de array) ou pares de valores-chave (para literais de objeto).
O que é o método `map()` em JavaScript e para que ele serve?,"O método `map()` cria um novo array com os resultados da chamada de uma função fornecida em cada elemento do array original. Ele itera sobre cada elemento do array e aplica a função de callback, retornando um novo array com os resultados."
O que é o método `filter()` em JavaScript e para que ele serve?,"O método `filter()` cria um novo array com todos os elementos que passam no teste implementado pela função fornecida.  Ele itera sobre cada elemento do array e, se a função de callback retornar `true`, o elemento é incluído no novo array."
O que é o método `reduce()` em JavaScript e para que ele serve?,"O método `reduce()` aplica uma função (um ""redutor"") a um acumulador e a cada elemento de um array (da esquerda para a direita) para reduzi-lo a um único valor. Ele recebe uma função de callback com um acumulador e o valor atual, e retorna o novo valor do acumulador."
O que são Promises em JavaScript e como elas são usadas para lidar com operações assíncronas?,"Promises são objetos que representam a eventual conclusão (ou falha) de uma operação assíncrona e seu valor resultante. Elas têm três estados: `pending` (pendente), `fulfilled` (resolvida) e `rejected` (rejeitada). Promises ajudam a evitar o ""callback hell"" e tornam o código assíncrono mais legível e gerenciável."
O que são as palavras-chave `async` e `await` em JavaScript e como elas se relacionam com Promises?,`async` é uma palavra-chave usada para declarar uma função assíncrona. Uma função `async` retorna implicitamente uma Promise. `await` é uma palavra-chave usada dentro de uma função `async` para pausar a execução da função até que uma Promise seja resolvida (fulfilled) ou rejeitada. `async/await` simplifica a escrita de código assíncrono baseado em Promises.
"O que é o conceito de ""event loop"" em JavaScript e como ele funciona?","O event loop é o mecanismo que permite que o JavaScript execute operações assíncronas sem bloquear a thread principal. Ele monitora a pilha de chamadas (call stack) e a fila de callbacks (callback queue). Quando a pilha de chamadas está vazia, o event loop pega o primeiro callback da fila e o coloca na pilha de chamadas para ser executado."
O que são generators em JavaScript e como eles são usados?,"Generators são funções que podem ser pausadas e retomadas, permitindo que você crie funções que retornam múltiplos valores ao longo do tempo. Elas são definidas usando a sintaxe `function*`. A palavra-chave `yield` é usada para pausar a execução da função e retornar um valor."
O que é o método `forEach()` em JavaScript e como ele se compara ao loop `for`?,"O método `forEach()` executa uma função fornecida uma vez para cada elemento em um array. Ele é semelhante a um loop `for`, mas é mais conciso para iterar sobre todos os elementos de um array. Ao contrário do loop `for`, não é possível interromper a execução de `forEach()` usando `break` ou `continue`; você deve usar um loop `for` se precisar dessa funcionalidade."
O que são eventos em JavaScript e como eles são usados para tornar as páginas web interativas?,"Eventos são ações ou ocorrências que acontecem em um navegador web, como cliques de mouse, carregamento de páginas, envio de formulários, etc. O JavaScript pode detectar e responder a esses eventos, permitindo que você crie páginas web interativas."
Como você pode adicionar um event listener a um elemento HTML usando JavaScript?,"Você pode usar o método `element.addEventListener(tipoEvento, funcaoCallback)`. Por exemplo: `elemento.addEventListener('click', minhaFuncao);`"
O que é o objeto `event` passado para um event listener em JavaScript?,"O objeto `event` contém informações sobre o evento que ocorreu, como o elemento que disparou o evento, as coordenadas do mouse, a tecla pressionada, etc. Ele permite que você acesse detalhes específicos sobre o evento para personalizar sua resposta."
O que é o método `preventDefault()` no objeto `event` em JavaScript?,"O método `preventDefault()` impede o comportamento padrão de um evento. Por exemplo, ele pode ser usado para impedir que um link redirecione para uma nova página ou que um formulário seja enviado."
O que é o método `stopPropagation()` no objeto `event` em JavaScript?,O método `stopPropagation()` impede que o evento se propague para elementos pais no DOM (event bubbling). Ele é usado para evitar que múltiplos event listeners sejam executados em elementos diferentes na hierarquia do DOM.
Como você pode delegar eventos em JavaScript?,"Delegação de eventos é uma técnica em que você adiciona um event listener a um elemento pai em vez de adicionar event listeners a múltiplos elementos filhos. Quando um evento ocorre em um elemento filho, ele ""borbulha"" para o elemento pai, onde o event listener pode determinar qual elemento filho disparou o evento e executar a ação apropriada. Isso é útil para lidar com grandes quantidades de elementos ou elementos que são adicionados dinamicamente ao DOM."
O que é o método `setTimeout()` em JavaScript e como ele é usado?,O método `setTimeout()` agenda a execução de uma função (ou um trecho de código) após um determinado período de tempo (em milissegundos). Ele retorna um ID que pode ser usado para cancelar o timeout com `clearTimeout()`.
O que é o método `setInterval()` em JavaScript e como ele é usado?,O método `setInterval()` executa repetidamente uma função (ou um trecho de código) em intervalos de tempo regulares (em milissegundos). Ele retorna um ID que pode ser usado para cancelar o intervalo com `clearInterval()`.
Como você pode converter um objeto JavaScript para uma string JSON?,Você pode usar o método `JSON.stringify(objeto)`.
Como você pode converter uma string JSON para um objeto JavaScript?,Você pode usar o método `JSON.parse(string)`.
O que é memoization em JavaScript e como ela pode melhorar o desempenho?,"Memoization é uma técnica de otimização que armazena os resultados de chamadas de função caras (ou funções puras) e retorna o resultado armazenado em cache quando as mesmas entradas ocorrem novamente. Isso pode melhorar significativamente o desempenho, especialmente para funções recursivas."
O que é composição de funções em JavaScript?,Composição de funções é o processo de combinar duas ou mais funções para produzir uma nova função. A saída de uma função é usada como a entrada da próxima função.
